Transaction_ID,Product_ID,Category,Price,Discount,Promotion_Flag,Customer_Age,Gender,Region,Month,Holiday_Flag,Weekend_Flag,Payment_Method,Store_Type,Loyalty_Status,Customer_Satisfaction,Delivery_Time_Days,Return_Flag,Shipping_Cost,Stock_Availability,Season,Customer_Income,Review_Score,Units_Sold,Loyalty_Points,Revenue,Profit
T101103,P2103,Sports,115.56,41.61,1,52.0,Female,North,5,0,0,Credit Card,Online,Platinum,4,7,0,38.73,0,Spring,34329.0,4.0,448,44,33129.6,3312.96
T101104,P2104,Sports,12.78,22.94,0,49.0,Female,North,5,0,0,UPI,Offline,Platinum,3,8,0,11.62,1,Summer,115250.0,4.0,277,27,-2814.32,-281.43
T101105,P2105,Electronics,53.76,29.68,0,51.0,Female,North,9,0,0,Debit Card,Offline,Gold,1,6,0,31.69,0,Autumn,41856.0,4.0,254,25,6116.32,1529.08
T101106,P2106,Clothing,119.74,13.37,1,54.0,Male,South,10,0,0,UPI,Online,Silver,5,5,0,31.9,0,Summer,74456.0,2.0,281,28,29889.97,5977.99
T101107,P2107,Grocery,47.91,32.3,1,69.0,Female,North,10,0,0,Wallet,Online,Silver,3,1,0,32.72,0,Spring,73759.0,3.0,393,39,6134.73,306.74
T101108,P2108,Grocery,90.95,49.3,1,22.0,Female,North,3,0,0,Credit Card,Offline,Platinum,4,8,0,29.72,0,Winter,149866.0,5.0,528,52,21991.2,1099.56
T101109,P2109,Electronics,69.81,2.45,0,62.0,Female,North,2,0,0,Cash,Online,Gold,4,2,1,11.08,0,Spring,140032.0,2.0,176,17,11855.36,2963.84
T101110,P2110,Home,69.35,44.33,1,45.0,Male,North,10,0,0,Credit Card,Online,Platinum,4,1,0,45.71,0,Winter,119286.0,2.0,476,47,11909.52,1786.43
T101111,P2111,Clothing,45.15,28.11,0,45.0,Female,South,2,0,0,Wallet,Online,Platinum,2,9,0,48.8,0,Spring,,,295,29,5026.8,1005.36
T101112,P2112,Clothing,23.3,12.6,1,25.0,Male,North,8,0,0,Credit Card,Online,Silver,1,8,0,34.46,0,Spring,26535.0,2.0,275,27,2942.5,588.5
T101113,P2113,Grocery,24.9,47.74,0,44.0,Male,North,5,0,0,Credit Card,Online,Platinum,5,9,0,22.2,0,Summer,113853.0,2.0,742,38,-8679.2,-433.96
T101114,P2114,Grocery,89.71,24.17,0,33.0,Male,North,5,0,0,Debit Card,Online,Gold,1,5,0,26.86,0,Winter,133926.0,2.0,293,29,19203.22,960.16
T101115,P2115,Grocery,55.35,16.58,0,35.0,Male,North,6,0,1,Cash,Offline,Silver,3,3,0,5.42,0,Winter,115982.0,2.0,275,27,10661.75,533.09
T101116,P2116,Electronics,49.55,9.07,1,42.0,Male,North,9,0,0,Wallet,Offline,Silver,2,8,0,18.17,0,Summer,637875.0,3.0,241,24,9755.68,2438.92
T101117,P2117,Home,40.58,12.22,0,65.0,Female,North,7,0,0,Debit Card,Offline,Platinum,3,4,0,48.81,0,Summer,93455.0,3.0,248,24,7033.28,1054.99
T101118,P2118,Clothing,44.1,41.64,0,18.0,Male,North,5,0,0,Credit Card,Online,Bronze,4,1,0,27.39,0,Autumn,39029.0,2.0,282,28,693.72,138.74
T101119,P2119,Electronics,113.62,30.72,0,25.0,Female,East,5,1,0,Credit Card,Online,Platinum,4,9,0,28.03,0,Winter,107066.0,4.0,363,36,30092.7,7523.18
T101120,P2120,Home,43.18,45.66,1,38.0,Female,North,10,0,0,UPI,Offline,Gold,5,4,0,47.7,0,Spring,147527.0,1.0,456,45,-1130.88,-169.63
T101121,P2121,Sports,21.35,11.6,0,51.0,Male,East,9,0,0,Debit Card,Online,Bronze,1,2,0,44.32,0,Summer,109321.0,2.0,191,19,1862.25,186.23
T101122,P2122,Home,91.89,6.06,0,,Male,North,9,0,0,Wallet,Offline,Gold,3,3,0,28.44,0,Winter,63363.0,5.0,212,21,18195.96,2729.39
T101123,P2123,Home,47.3,0.3,0,54.0,Male,South,2,1,0,Wallet,Offline,Silver,4,6,0,13.45,0,Summer,71308.0,5.0,241,24,11327.0,1699.05
T101124,P2124,Grocery,55.81,25.39,0,43.0,Male,North,7,0,0,Wallet,Online,Gold,5,9,0,5.85,0,Winter,121795.0,2.0,297,29,9034.74,451.74
T101125,P2125,Grocery,168.23,49.92,1,64.0,Female,West,10,0,0,Wallet,Online,Gold,5,6,0,43.18,0,Spring,,3.0,499,49,59036.69,2951.83
T101126,P2126,Electronics,53.82,34.75,0,31.0,Female,East,1,0,0,Credit Card,Online,Gold,3,4,0,46.0,0,Summer,24220.0,5.0,281,28,5358.67,1339.67
T101127,P2127,Clothing,66.85,15.42,1,46.0,Male,North,4,0,0,Credit Card,Online,Platinum,1,1,0,24.71,0,Autumn,117370.0,3.0,321,32,16509.03,3301.81
T101128,P2128,Clothing,23.92,43.84,1,,Male,North,2,0,0,Debit Card,Online,Platinum,2,2,0,4.73,0,Spring,109527.0,1.0,470,47,-9362.4,-1872.48
T101129,P2129,Clothing,46.82,39.09,0,20.0,Female,South,10,1,0,Cash,Online,Gold,5,7,0,30.31,0,Summer,23653.0,4.0,384,38,2968.32,593.66
T101130,P2130,Grocery,83.65,0.77,1,24.0,Female,West,9,0,0,Wallet,Online,Platinum,3,3,0,18.37,0,Autumn,141167.0,3.0,268,26,22211.84,1110.59
T101131,P2131,Grocery,18.38,40.84,1,53.0,Male,North,12,1,0,Credit Card,Online,Silver,4,2,0,7.89,0,Summer,41015.0,5.0,511,51,-11477.06,-573.85
T101132,P2132,Electronics,62.84,15.03,1,28.0,Female,North,6,0,0,Debit Card,Online,Silver,2,6,0,,0,Spring,139549.0,1.0,267,26,12765.27,3191.32
T101133,P2133,Clothing,58.59,7.48,0,49.0,Female,North,4,1,1,Wallet,Online,Bronze,2,4,0,11.97,0,Spring,74423.0,4.0,289,28,14770.79,2954.16
T101134,P2134,Grocery,56.2,11.32,1,29.0,Female,North,3,0,0,Cash,Offline,Platinum,1,1,0,35.56,0,Spring,,3.0,327,32,14675.76,733.79
T101135,P2135,Electronics,112.84,23.43,1,32.0,Male,North,4,0,0,Wallet,Online,Platinum,3,9,0,21.47,0,Autumn,76998.0,4.0,342,34,30578.22,7644.56
T101136,P2136,Home,69.0,21.24,0,55.0,Male,North,2,0,0,UPI,Offline,Gold,1,9,0,41.4,0,Winter,78028.0,1.0,257,25,12274.32,1841.15
T101137,P2137,Grocery,153.65,14.44,0,41.0,Female,North,5,0,0,Wallet,Offline,Bronze,5,5,0,35.04,0,Spring,61570.0,1.0,224,22,31183.04,1559.15
T101138,P2138,Grocery,27.23,8.61,1,18.0,Male,North,9,0,0,UPI,Offline,Silver,5,8,0,6.16,0,Spring,113940.0,2.0,272,27,5064.64,253.23
T101139,P2139,Grocery,60.05,38.11,1,35.0,Female,South,6,0,0,Cash,Online,Silver,3,6,0,22.48,0,Winter,29457.0,,430,43,9434.2,471.71
T101140,P2140,Home,57.92,49.51,1,63.0,Female,South,2,0,0,UPI,Offline,Gold,4,7,0,12.99,0,Autumn,99024.0,3.0,467,46,3927.47,589.12
T101141,P2141,Clothing,25.83,38.89,0,24.0,Male,North,6,0,0,Cash,Offline,Platinum,5,6,0,35.68,0,Autumn,21186.0,5.0,323,32,-4218.38,-843.68
T101142,P2142,Grocery,106.63,14.8,1,59.0,Male,East,9,0,0,Debit Card,Online,Gold,5,7,0,27.23,0,Winter,71347.0,2.0,333,33,30579.39,1528.97
T101143,P2143,Grocery,277.9,12.24,0,58.0,Female,North,4,0,0,UPI,Online,Bronze,4,3,0,17.01,0,Spring,95043.0,3.0,215,21,57116.9,2855.84
T101144,P2144,Clothing,53.95,10.88,1,19.0,Male,North,1,0,1,Wallet,Online,Silver,2,3,0,16.47,1,Autumn,89578.0,4.0,284,28,12231.88,2446.38
T101145,P2145,Home,77.75,6.83,1,,Male,East,2,0,1,Wallet,Online,Bronze,3,3,0,5.72,0,Winter,67473.0,1.0,267,26,18935.64,2840.35
T101146,P2146,Grocery,57.93,27.57,0,48.0,Male,East,5,0,1,Debit Card,Online,Silver,2,6,0,10.69,0,Autumn,89266.0,2.0,293,29,8895.48,444.77
T101147,P2147,Grocery,33.13,30.27,1,50.0,Male,East,10,0,0,Credit Card,Online,Silver,1,1,0,35.67,0,Summer,43207.0,3.0,388,38,1109.68,55.48
T101148,P2148,Home,15.26,35.28,0,69.0,Female,North,7,0,1,Cash,Offline,Bronze,4,9,0,30.5,0,Summer,65164.0,1.0,293,29,-5865.86,-879.88
T101149,P2149,Home,33.31,34.01,1,47.0,Female,North,8,0,1,Credit Card,Offline,Silver,3,9,0,17.78,0,Winter,85880.0,4.0,411,41,-287.7,-43.15
T101150,P2150,Grocery,20.61,14.62,0,48.0,Male,South,3,0,1,Credit Card,Offline,Silver,4,4,0,41.81,0,Spring,70545.0,2.0,259,25,1551.41,77.57
T101151,P2151,Home,179.98,16.52,0,51.0,Female,North,9,0,0,Debit Card,Online,Bronze,4,2,0,24.22,0,Summer,52789.0,2.0,210,21,34326.6,5148.99
T101152,P2152,Grocery,50.37,34.08,1,24.0,Male,North,2,0,1,Debit Card,Offline,Silver,2,7,0,39.72,0,Spring,29408.0,4.0,426,42,6939.54,346.98
T101153,P2153,Grocery,42.86,17.47,0,42.0,Male,South,4,0,0,UPI,Online,Bronze,2,7,0,39.06,0,Autumn,142835.0,5.0,227,22,5763.53,288.18
T101154,P2154,Grocery,101.74,10.63,1,33.0,Male,North,4,0,0,UPI,Online,Gold,1,6,0,42.4,0,Winter,76312.0,3.0,312,31,28426.32,1421.32
T101155,P2155,Grocery,24.9,18.72,0,39.0,Female,North,6,0,0,UPI,Online,Platinum,3,8,0,42.49,0,Summer,136478.0,4.0,292,29,1804.56,90.23
T101156,P2156,Electronics,31.92,13.6,0,53.0,Female,North,10,1,1,UPI,Offline,Platinum,4,3,0,,0,Winter,60944.0,1.0,349,34,6393.68,1598.42
T101157,P2157,Home,57.26,4.42,0,44.0,Female,North,6,0,0,UPI,Offline,Platinum,1,2,0,37.47,0,Winter,41218.0,1.0,228,22,12047.52,1807.13
T101158,P2158,Home,112.18,41.51,1,34.0,Male,North,3,0,0,Wallet,Online,Silver,4,1,1,38.85,0,Winter,128694.0,5.0,421,42,29752.07,4462.81
T101159,P2159,Electronics,77.57,42.66,0,,Female,North,9,0,1,Debit Card,Offline,Bronze,1,3,0,,0,Winter,,4.0,303,30,10577.73,2644.43
T101160,P2160,Home,64.96,10.99,0,52.0,Female,North,11,0,0,Cash,Offline,Platinum,4,8,0,15.01,0,Winter,121670.0,3.0,250,25,13492.5,2023.88
T101161,P2161,Electronics,57.67,3.24,0,58.0,Male,East,5,0,1,Cash,Offline,Silver,2,8,0,5.21,0,Autumn,71286.0,4.0,181,18,9851.83,2462.96
T101162,P2162,Clothing,72.25,36.94,1,39.0,Male,North,2,0,1,Cash,Offline,Silver,5,7,0,9.47,0,Summer,98885.0,5.0,424,42,14971.44,2994.29
T101163,P2163,Grocery,62.88,10.58,1,,Male,East,6,0,0,Cash,Online,Bronze,1,2,0,38.91,0,Winter,49310.0,2.0,282,28,14748.6,737.43
T101164,P2164,Electronics,26.55,19.67,0,69.0,Male,North,3,0,0,Cash,Online,Gold,1,3,0,47.36,0,Summer,121550.0,4.0,237,23,1630.56,407.64
T101165,P2165,Home,56.39,3.21,0,52.0,Female,North,8,0,0,Wallet,Offline,Bronze,5,7,1,33.68,0,Summer,130982.0,5.0,169,16,8987.42,1348.11
T101166,P2166,Home,25.75,,1,61.0,Female,North,3,0,1,Debit Card,Offline,Silver,2,8,0,44.3,0,Autumn,98950.0,5.0,281,28,4057.64,608.65
T101167,P2167,Grocery,57.79,39.65,0,32.0,Male,North,5,0,1,UPI,Online,Gold,1,9,0,15.9,0,Summer,97227.0,2.0,359,35,6512.26,325.61
T101168,P2168,Electronics,39.0,40.22,0,69.0,Male,South,4,0,0,UPI,Online,Gold,2,6,0,42.29,0,Summer,135400.0,5.0,296,29,-361.12,-90.28
T101169,P2169,Clothing,322.97,10.35,0,57.0,Male,North,4,1,0,UPI,Offline,Platinum,4,3,0,16.94,0,Summer,32508.0,3.0,316,31,98787.92,19757.58
T101170,P2170,Grocery,53.09,16.8,0,61.0,Male,South,2,0,0,Debit Card,Online,Silver,4,9,1,44.71,0,Autumn,115400.0,5.0,237,23,8600.73,430.04
T101171,P2171,Sports,20.43,6.71,0,38.0,Female,North,8,0,1,Debit Card,Offline,Bronze,5,5,0,39.9,1,Spring,75914.0,2.0,196,19,2689.12,268.91
T101172,P2172,Grocery,49.7,3.71,0,30.0,Male,South,3,0,0,Wallet,Offline,Bronze,3,4,0,,0,Summer,64457.0,4.0,195,19,8968.05,448.4
T101173,P2173,Clothing,78.54,49.61,1,64.0,Male,South,4,1,0,Wallet,Online,Platinum,2,9,1,41.36,0,Summer,34921.0,5.0,573,57,16576.89,3315.38
T101174,P2174,Grocery,176.15,32.78,0,28.0,Female,North,6,0,1,UPI,Online,Silver,3,2,0,19.91,0,Summer,142318.0,5.0,318,31,45591.66,2279.58
T101175,P2175,Grocery,36.14,27.1,0,,Male,East,9,0,0,Debit Card,Offline,Bronze,3,4,0,5.5,0,Spring,140367.0,3.0,265,26,2395.6,119.78
T101176,P2176,Grocery,18.03,38.27,1,44.0,Male,East,12,1,0,UPI,Offline,Bronze,2,6,0,43.71,0,Spring,81817.0,2.0,482,48,-9755.68,-487.78
T101177,P2177,Electronics,96.72,42.0,1,48.0,Male,West,4,0,1,Wallet,Online,Bronze,3,6,0,28.56,0,Autumn,64615.0,2.0,411,41,22489.92,5622.48
T101178,P2178,Grocery,20.77,40.34,1,61.0,Male,North,3,0,0,UPI,Offline,Gold,1,5,0,42.91,0,Winter,125452.0,2.0,465,46,-9100.05,-455.0
T101179,P2179,Grocery,40.23,0.83,1,49.0,Male,East,5,0,0,Wallet,Offline,Gold,4,7,0,19.36,0,Summer,41992.0,2.0,259,25,10204.6,510.23
T101180,P2180,Sports,45.59,9.34,0,69.0,Female,East,9,0,0,Credit Card,Offline,Platinum,5,5,0,1.45,0,Winter,75277.0,,238,23,8627.5,862.75
T101181,P2181,Clothing,52.0,,1,47.0,Female,South,1,0,0,Cash,Offline,Platinum,2,6,0,2.62,0,Spring,44981.0,1.0,414,41,7969.5,1593.9
T101182,P2182,Grocery,88.45,18.79,0,35.0,Female,South,5,1,0,Credit Card,Offline,Bronze,5,1,0,33.52,0,Winter,49886.0,4.0,316,31,22012.56,1100.63
T101183,P2183,Sports,33.83,49.12,1,33.0,Female,West,11,0,1,UPI,Online,Silver,4,8,0,5.72,0,Autumn,67059.0,5.0,467,46,-7140.43,-714.04
T101184,P2184,Electronics,45.08,,1,52.0,Male,West,4,1,0,UPI,Offline,Silver,5,5,0,37.27,0,Spring,93144.0,,427,42,5042.87,1260.72
T101185,P2185,Sports,54.06,47.83,1,26.0,Male,South,5,0,0,Debit Card,Offline,Platinum,2,5,0,20.97,0,Summer,43377.0,5.0,485,48,3021.55,302.16
T101186,P2186,Grocery,60.63,10.07,0,56.0,Male,North,7,0,0,Cash,Offline,Silver,5,6,0,28.16,0,Winter,81623.0,3.0,231,23,11679.36,583.97
T101187,P2187,Electronics,58.47,43.2,1,68.0,Male,East,7,0,0,Wallet,Online,Silver,3,6,0,40.06,0,Spring,60353.0,2.0,407,40,6214.89,1553.72
T101188,P2188,Clothing,74.08,,1,54.0,Male,North,7,0,0,UPI,Online,Bronze,3,8,0,12.65,0,Spring,105526.0,4.0,280,28,16242.8,3248.56
T101189,P2189,Grocery,98.56,49.48,1,68.0,Male,North,1,0,0,Wallet,Online,Bronze,4,4,0,20.65,0,Winter,115259.0,5.0,478,47,23460.24,1173.01
T101190,P2190,Electronics,71.87,7.88,0,27.0,Female,West,9,1,0,Wallet,Online,Silver,3,4,1,36.48,0,Winter,50888.0,2.0,254,25,16253.46,4063.36
T101191,P2191,Grocery,75.0,25.82,0,69.0,Male,East,7,0,0,Wallet,Online,Bronze,5,3,0,45.92,0,Winter,55849.0,2.0,269,26,13229.42,661.47
T101192,P2192,Clothing,18.04,39.64,1,29.0,Male,West,4,0,0,Credit Card,Online,Silver,1,9,1,14.51,0,Spring,89427.0,2.0,410,41,-8856.0,-1771.2
T101193,P2193,Grocery,56.55,21.63,0,25.0,Female,South,4,1,1,Wallet,Offline,Silver,5,8,0,31.14,0,Summer,130698.0,3.0,364,36,12710.88,635.54
T101194,P2194,Electronics,76.37,23.4,1,20.0,Female,North,2,0,0,Debit Card,Offline,Gold,1,5,0,47.56,0,Spring,24407.0,4.0,328,32,17374.16,4343.54
T101195,P2195,Home,90.95,49.32,0,36.0,Male,West,6,0,0,Credit Card,Offline,Silver,5,8,0,32.44,0,Summer,77238.0,5.0,319,31,13279.97,1992.0
T101196,P2196,Sports,33.63,21.27,1,,Female,North,12,1,0,Credit Card,Online,Gold,1,6,0,44.64,0,Winter,93865.0,1.0,406,40,5018.16,501.82
T101197,P2197,Sports,34.42,30.2,0,25.0,Female,East,10,0,0,UPI,Online,Platinum,1,5,0,46.99,0,Winter,100626.0,3.0,300,30,1266.0,126.6
T101198,P2198,Grocery,36.53,2.73,1,43.0,Male,South,3,1,0,Cash,Online,Silver,2,9,0,46.47,0,Autumn,31712.0,3.0,309,30,10444.2,522.21
T101199,P2199,Electronics,79.48,42.11,0,62.0,Male,North,1,0,0,Cash,Online,Platinum,2,9,0,37.92,0,Summer,117783.0,1.0,319,31,11921.03,2980.26
T101200,P2200,Grocery,112.59,32.41,0,40.0,Female,North,5,0,0,UPI,Online,Bronze,5,8,0,27.6,0,Winter,92732.0,3.0,287,28,23011.66,1150.58
T101201,P2201,Electronics,41.05,20.2,1,27.0,Female,North,6,0,0,Cash,Online,Gold,3,3,0,4.84,0,Summer,80845.0,5.0,317,31,6609.45,1652.36
T101202,P2202,Electronics,103.09,0.81,1,35.0,Female,South,11,0,0,Wallet,Offline,Platinum,2,9,0,11.14,0,Summer,70216.0,4.0,238,23,24342.64,6085.66
T101203,P2203,Clothing,59.53,,0,29.0,Female,North,5,0,0,Debit Card,Online,Bronze,1,6,0,12.79,0,Summer,63716.0,4.0,254,25,7607.3,1521.46
T101204,P2204,Grocery,50.05,0.63,1,56.0,Female,North,5,0,0,Wallet,Offline,Silver,5,9,0,1.66,0,Summer,107851.0,5.0,239,23,11811.38,590.57
T101205,P2205,Grocery,47.09,0.06,1,43.0,Female,South,12,0,1,Cash,Online,Gold,3,1,0,5.1,0,Spring,25148.0,5.0,276,27,12980.28,649.01
T101206,P2206,Grocery,92.08,30.8,1,28.0,Male,East,10,1,0,Cash,Online,Silver,5,1,0,14.74,0,Autumn,120979.0,4.0,449,44,27514.72,1375.74
T101207,P2207,Clothing,68.57,9.45,1,27.0,Male,North,11,0,0,Debit Card,Online,Platinum,1,6,1,4.54,0,Summer,138833.0,5.0,304,30,17972.48,3594.5
T101208,P2208,Clothing,268.56,9.59,0,20.0,Female,South,8,1,0,Credit Card,Offline,Silver,2,4,0,8.48,0,Summer,90128.0,3.0,273,27,70698.81,14139.76
T101209,P2209,Sports,30.07,32.66,1,24.0,Female,North,10,0,0,Credit Card,Offline,Bronze,2,5,0,2.72,0,Autumn,111155.0,4.0,350,35,-906.5,-90.65
T101210,P2210,Clothing,78.47,2.68,0,21.0,Male,North,1,0,1,Debit Card,Offline,Platinum,4,5,1,20.83,0,Winter,41182.0,1.0,253,25,19174.87,3834.97
T101211,P2211,Grocery,37.7,,0,57.0,Female,North,8,0,1,Credit Card,Offline,Gold,4,3,0,41.07,0,Summer,89639.0,1.0,288,28,6344.64,317.23
T101212,P2212,Electronics,29.71,7.47,1,25.0,Male,South,11,1,0,Cash,Online,Bronze,5,9,0,40.61,0,Winter,103672.0,5.0,297,29,6605.28,1651.32
T101213,P2213,Grocery,54.18,29.01,1,55.0,Female,North,7,0,0,Credit Card,Offline,Bronze,5,1,0,45.24,0,Spring,131296.0,1.0,363,36,9136.71,456.84
T101214,P2214,Grocery,60.11,33.09,0,30.0,Female,North,1,0,1,Cash,Offline,Gold,3,6,0,37.28,0,Autumn,119427.0,1.0,329,32,8889.58,444.48
T101215,P2215,Clothing,421.04,36.06,1,29.0,Female,North,9,0,1,UPI,Online,Bronze,2,2,0,12.22,0,Spring,54091.0,4.0,405,40,155916.9,31183.38
T101216,P2216,Electronics,48.0,12.76,1,52.0,Female,West,12,0,0,Wallet,Online,Platinum,2,2,0,35.12,0,Winter,24879.0,3.0,305,30,10748.2,2687.05
T101217,P2217,Grocery,24.75,4.46,0,55.0,Male,West,4,1,0,Credit Card,Online,Silver,4,9,0,37.69,0,Autumn,135780.0,2.0,269,26,5458.01,272.9
T101218,P2218,Grocery,66.1,3.93,0,68.0,Male,North,7,0,0,UPI,Offline,Gold,1,2,0,27.16,0,Spring,147409.0,1.0,223,22,13863.91,693.2
T101219,P2219,Clothing,12.78,21.31,0,,Male,North,3,1,1,Credit Card,Offline,Gold,1,9,0,40.35,0,Winter,149009.0,5.0,370,37,-3156.1,-631.22
T101220,P2220,Sports,51.19,47.29,1,53.0,Male,West,8,0,1,UPI,Offline,Platinum,4,8,0,3.56,0,Winter,128658.0,2.0,513,51,2000.7,200.07
T101221,P2221,Electronics,55.21,10.89,1,64.0,Female,North,4,1,0,Debit Card,Online,Platinum,5,7,1,29.74,0,Autumn,,1.0,349,34,15467.68,3866.92
T101222,P2222,Clothing,95.22,12.84,0,19.0,Male,North,2,0,0,UPI,Online,Gold,2,8,0,23.99,0,Autumn,43180.0,3.0,223,22,18370.74,3674.15
T101223,P2223,Sports,107.94,5.04,0,32.0,Male,North,2,0,1,Cash,Online,Gold,2,9,0,40.26,0,Winter,,1.0,229,22,23564.1,2356.41
T101224,P2224,Clothing,38.38,30.28,1,66.0,Male,West,8,0,1,Debit Card,Online,Gold,2,9,0,6.4,0,Winter,58727.0,5.0,416,41,3369.6,673.92
T101225,P2225,Grocery,49.13,33.99,1,51.0,Female,East,8,0,0,Debit Card,Offline,Gold,1,3,0,10.63,0,Spring,87968.0,3.0,420,42,6358.8,317.94
T101226,P2226,Clothing,31.94,32.15,1,56.0,Female,North,1,0,0,Cash,Online,Platinum,5,1,1,27.93,0,Spring,43059.0,5.0,413,41,-86.73,-17.35
T101227,P2227,Clothing,24.79,43.06,0,43.0,Female,North,6,0,0,Credit Card,Online,Silver,1,8,0,47.36,0,Winter,,5.0,310,31,-5663.7,-1132.74
T101228,P2228,Sports,67.82,24.32,1,65.0,Female,West,9,0,0,Debit Card,Online,Gold,5,4,0,4.16,0,Summer,80274.0,5.0,347,34,15094.5,1509.45
T101229,P2229,Clothing,22.39,6.72,1,22.0,Female,North,9,0,0,Credit Card,Online,Bronze,4,5,0,37.17,0,Autumn,143544.0,5.0,231,23,3619.77,723.95
T101230,P2230,Home,40.84,14.47,0,65.0,Male,South,2,0,0,Wallet,Offline,Bronze,5,6,0,10.27,0,Autumn,65340.0,5.0,193,19,5089.41,763.41
T101231,P2231,Clothing,27.2,33.12,1,42.0,Male,North,8,0,1,UPI,Online,Bronze,1,6,0,5.27,0,Autumn,81122.0,3.0,386,38,-2285.12,-457.02
T101232,P2232,Clothing,80.22,30.66,0,68.0,Male,East,8,0,1,UPI,Online,Platinum,2,7,0,19.74,0,Winter,98324.0,4.0,337,33,16701.72,3340.34
T101233,P2233,Electronics,192.67,26.55,1,51.0,Male,North,4,1,0,Cash,Offline,Gold,1,3,0,29.15,0,Spring,52732.0,3.0,412,41,68441.44,17110.36
T101234,P2234,Grocery,21.95,34.15,0,64.0,Female,East,4,0,1,Cash,Online,Platinum,4,2,0,41.35,0,Spring,116508.0,4.0,361,36,-4404.2,-220.21
T101235,P2235,Clothing,14.92,31.87,0,21.0,Male,North,5,0,0,UPI,Offline,Bronze,2,9,0,31.73,0,Autumn,65329.0,3.0,254,25,-4305.3,-861.06
T101236,P2236,Home,50.03,44.07,0,51.0,Female,North,11,0,0,Wallet,Online,Silver,1,2,0,24.58,0,Summer,136084.0,5.0,303,30,1805.88,270.88
T101237,P2237,Grocery,55.2,29.3,1,,Female,North,10,0,1,Cash,Online,Bronze,2,9,0,14.28,0,Autumn,47089.0,3.0,386,38,9997.4,499.87
T101238,P2238,Sports,63.63,38.93,1,,Male,East,7,0,0,Wallet,Offline,Gold,4,4,0,14.63,0,Autumn,93559.0,3.0,409,40,10102.3,1010.23
T101239,P2239,Electronics,39.95,12.44,1,,Male,North,1,0,1,Cash,Online,Silver,5,1,0,38.53,0,Autumn,87000.0,4.0,272,27,7482.72,1870.68
T101240,P2240,Home,47.44,33.91,1,22.0,Male,North,11,0,0,Debit Card,Offline,Silver,5,3,0,5.7,0,Summer,142804.0,,381,38,5154.93,773.24
T101241,P2241,Grocery,70.62,45.11,0,35.0,Male,South,9,0,0,Credit Card,Online,Silver,3,2,0,7.32,0,Autumn,67685.0,3.0,321,32,8188.71,409.44
T101242,P2242,Grocery,113.1,19.29,1,21.0,Male,South,3,1,0,UPI,Offline,Bronze,2,4,0,35.99,0,Spring,107131.0,1.0,387,38,36304.47,1815.22
T101243,P2243,Home,13.89,38.96,1,18.0,Female,East,11,0,0,Credit Card,Offline,Platinum,4,2,0,48.05,0,Summer,43101.0,5.0,445,44,-11156.15,-1673.42
T101244,P2244,Grocery,42.17,36.24,0,67.0,Male,North,4,1,0,UPI,Offline,Bronze,1,6,1,6.01,0,Summer,44115.0,5.0,365,36,2164.45,108.22
T101245,P2245,Grocery,63.41,2.98,0,37.0,Female,North,7,1,1,Cash,Offline,Gold,1,1,0,30.47,0,Spring,84077.0,1.0,322,32,19458.46,972.92
T101246,P2246,Electronics,28.71,29.08,0,23.0,Female,South,5,0,0,Credit Card,Online,Silver,3,5,1,11.96,0,Winter,149177.0,3.0,247,24,-91.39,-22.85
T101247,P2247,Electronics,183.43,6.51,0,37.0,Male,North,5,0,0,Wallet,Offline,Platinum,1,9,0,1.29,0,Summer,142566.0,2.0,213,21,37683.96,9420.99
T101248,P2248,Sports,35.0,48.37,1,37.0,Female,West,1,0,0,Cash,Online,Platinum,4,1,0,41.61,0,Summer,105753.0,3.0,489,48,-6537.93,-653.79
T101249,P2249,Grocery,53.04,40.57,0,63.0,Female,South,2,0,1,Debit Card,Online,Gold,4,4,0,25.43,0,Summer,59178.0,5.0,363,36,4526.61,226.33
T101250,P2250,Grocery,80.58,5.49,1,44.0,Female,North,5,0,0,Credit Card,Online,Gold,5,2,0,1.19,0,Winter,135220.0,3.0,287,28,21550.83,1077.54
T101251,P2251,Grocery,36.09,6.09,1,43.0,Female,North,2,0,0,Credit Card,Online,Gold,2,2,0,44.77,0,Autumn,57060.0,2.0,787,27,8280.0,414.0
T101252,P2252,Electronics,14.99,29.72,0,49.0,Female,North,1,0,1,Debit Card,Offline,Silver,2,5,0,26.78,0,Winter,844346.0,1.0,276,27,-4065.48,-1016.37
T101253,P2253,Electronics,40.44,17.24,0,27.0,Male,South,10,0,1,UPI,Offline,Silver,1,2,0,36.85,0,Spring,109644.0,5.0,227,22,5266.4,1316.6
T101254,P2254,Grocery,112.24,1.75,0,35.0,Male,North,3,1,1,Cash,Online,Gold,2,5,0,21.18,0,Spring,55948.0,,320,32,35356.8,1767.84
T101255,P2255,Clothing,43.13,27.08,0,58.0,Male,East,11,1,0,Debit Card,Offline,Silver,3,1,1,9.24,0,Spring,1107716.0,2.0,322,32,5168.1,1033.62
T101256,P2256,Clothing,3233.0635250706473,19.39,0,29.0,Female,North,1,0,0,Wallet,Offline,Bronze,2,5,0,23.28,0,Summer,40250.0,2.0,225,22,2430.0,486.0
T101257,P2257,Grocery,104.37,5.05,1,27.0,Female,North,10,0,1,Cash,Online,Platinum,1,3,0,14.38,0,Autumn,52480.0,4.0,314,31,31186.48,1559.32
